SP_REPORT.sql	SP_REPORT.sql	16	c.NAME	R	GenerateReport	
SP_REPORT.sql	SP_REPORT.sql	16	c.EMAIL	R	GenerateReport	
SP_REPORT.sql	SP_REPORT.sql	16	p.PRODUCT_NAME	R	GenerateReport	
SP_REPORT.sql	SP_REPORT.sql	16	oi.QUANTITY	R	GenerateReport	
SP_REPORT.sql	SP_REPORT.sql	16	oi.UNIT_PRICE	R	GenerateReport	
SP_REPORT.sql	SP_REPORT.sql	16	oi.QUANTITY	R	GenerateReport	
SP_REPORT.sql	SP_REPORT.sql	16	oi.UNIT_PRICE	R	GenerateReport	
SP_REPORT.sql	SP_REPORT.sql	16	o.STATUS	R	GenerateReport	
SP_REPORT.sql	SP_REPORT.sql	45	p.PRODUCT_ID	R	InventorySummary	
SP_REPORT.sql	SP_REPORT.sql	45	p.PRODUCT_NAME	R	InventorySummary	
SP_REPORT.sql	SP_REPORT.sql	45	p.CATEGORY	R	InventorySummary	
SP_REPORT.sql	SP_REPORT.sql	45	i.QUANTITY	R	InventorySummary	
SP_REPORT.sql	SP_REPORT.sql	45	i.UPDATED_AT	R	InventorySummary	
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	7	c.CUSTOMER_ID	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	7	c.NAME	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	7	c.EMAIL	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	7	c.PHONE	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	7	c.CREATED_AT	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	o.ORDER_ID	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	o.ORDER_DATE	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	o.STATUS	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	c.CUSTOMER_ID	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	c.NAME	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	oi.ITEM_ID	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	oi.PRODUCT_ID	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	p.PRODUCT_NAME	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	p.CATEGORY	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	oi.QUANTITY	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	oi.UNIT_PRICE	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	oi.QUANTITY	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	20	oi.UNIT_PRICE	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	40	p.CATEGORY	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	40	o.ORDER_ID	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	40	o.CUSTOMER_ID	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	40	oi.QUANTITY	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	40	oi.QUANTITY	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	40	oi.UNIT_PRICE	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	40	oi.UNIT_PRICE	R		
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	91	vod.ORDER_ID	R	GetOrdersWithStock	
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	91	vod.CUSTOMER_NAME	R	GetOrdersWithStock	
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	91	vod.PRODUCT_NAME	R	GetOrdersWithStock	
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	91	vod.QUANTITY	R	GetOrdersWithStock	
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	91	vod.LINE_TOTAL	R	GetOrdersWithStock	
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	91	i.QUANTITY	R	GetOrdersWithStock	
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	117	V_ACTIVE_CUSTOMERS.NAME	C	InsertViaView	
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	117	V_ACTIVE_CUSTOMERS.EMAIL	C	InsertViaView	
SP_VIEW_DEFINITIONS.sql	SP_VIEW_DEFINITIONS.sql	129	V_ACTIVE_CUSTOMERS.PHONE	U	UpdateViaView	
